EDA_mean,EDA_std,EDA_range,EDA_slope,RR_mean,RR_std,RR_range,RR_slope,label,file_id
-0.5471222951512049,0.03715589189025136,0.09429296514588048,-0.005164640611068997,0.8407288066750497,0.02799048235765772,0.0826062159815526,0.013654523090723064,0.0,ESTRES001_20250312_001_01
-0.5858619394103698,0.09722509645901241,0.25490532067786076,-0.05725700770472498,0.8534967847078845,0.022110248767671824,0.06719975344995288,0.010770315414217852,0.0,ESTRES001_20250312_001_01
-0.6586353452242354,0.14862930787509107,0.37839235448632524,-0.10067242724097958,0.8641484185059438,0.01755731620099171,0.054773956686630765,0.00865087824839507,0.0,ESTRES001_20250312_001_01
-0.7517416091745255,0.17331576012659322,0.46801419837180824,-0.12201277860840608,0.872942973063416,0.014894347640669835,0.04603577097851841,0.007422593177563155,0.0,ESTRES001_20250312_001_01
-0.8603680942302991,0.15902032975023284,0.44883946013298837,-0.11107877979599236,0.8801439840928161,0.013385802667435494,0.039420940470114796,0.006682039552255825,0.0,ESTRES001_20250312_001_01
-0.9543403388425373,0.11390883232389329,0.3092488675292102,-0.0783237805850963,0.8858333507676924,0.011702205182572454,0.03212741881533321,0.005754034087626931,0.0,ESTRES001_20250312_001_01
-1.0118543003764224,0.0686860641806284,0.18576183372074573,-0.042430553755718234,0.8898295734642987,0.009095683926125296,0.02569517108172925,0.0040583659477767394,0.0,ESTRES001_20250312_001_01
-1.0347808267745944,0.035767794876893536,0.09613998983526273,-0.004936427927916927,0.891747188824408,0.006491937602863839,0.01892554083343756,0.0014127485648032937,0.0,ESTRES001_20250312_001_01
-1.0160205363013788,0.06869292563098645,0.18994144220134057,0.040896856027616335,0.8912087991204333,0.007499961095531588,0.022694268761260017,-0.0018618688941874557,0.0,ESTRES001_20250312_001_01
-0.9585960950216578,0.11552379468058248,0.3081439693268073,0.0784550320995171,0.8881301109910417,0.011626806196162996,0.033114674602717,-0.005066691962131856,0.0,ESTRES001_20250312_001_01
-0.8891076550770396,0.1274213815413551,0.3257631398633045,0.08885410473235325,0.8829139712059709,0.015260448030335582,0.04128891097679632,-0.007407950435569114,0.0,ESTRES001_20250312_001_01
-0.8286231586880088,0.10387632376168435,0.2763129979932044,0.06634454376718579,0.8764248222346597,0.0167200245470352,0.045828669053198046,-0.00830710429559862,0.0,ESTRES001_20250312_001_01
-0.7914439480310282,0.05618143919217015,0.15750075752174952,0.015012519810502988,0.869759756775049,0.015576990040268569,0.04250159827818489,-0.007614751715519991,0.0,ESTRES001_20250312_001_01
-0.807538694239709,0.08522355993777365,0.23797448856515369,-0.048776946104604264,0.863944697752534,0.012311434015901018,0.03438359465631102,-0.005657092927489415,0.0,ESTRES001_20250312_001_01
-0.8739341934386562,0.1404631421835233,0.3712757263910187,-0.095718528342904,0.8596820328871543,0.008046241776812691,0.023961189456014886,-0.0031108746714472927,0.0,ESTRES001_20250312_001_01
-0.9501063835032181,0.14460106814739826,0.35752029240465866,-0.09958993664920347,0.857217076324386,0.004279113808180615,0.013540783614557905,-0.0007563102721754106,0.0,ESTRES001_20250312_001_01
-1.012248923682379,0.10871182984929813,0.29044400561450745,-0.06301592899689622,0.8563523228032585,0.0027346280197782097,0.0074875089666653905,0.0008095440886547659,0.0,ESTRES001_20250312_001_01
-1.0545357378088667,0.051870918243233165,0.14288646175765518,-0.009053068597410837,0.8566065053954466,0.00294157979024392,0.0074875089666653905,0.0013872298212336846,0.0,ESTRES001_20250312_001_01
-1.0644745617158962,0.03676701331132206,0.09319234222250827,0.024622417156350725,0.857446826120736,0.002726681268540456,0.0074875089666653905,0.001206033986491115,0.0,ESTRES001_20250312_001_01
-1.0513985052727979,0.03302682547465439,0.09319234222250827,0.019631576300822004,0.8584686011867324,0.0019129218863918947,0.005691323846085727,0.0007441514349372333,0.0,ESTRES001_20250312_001_01
-1.0599960097872083,0.048963469867144185,0.13617986479456134,-0.01836346569965994,0.8594328849065992,0.0011211858656979983,0.004001230560994329,0.00043275288743194326,0.0,ESTRES001_20250312_001_01
-1.1092283333351378,0.11147421760212792,0.2925463684533032,-0.06929077872202877,0.8601763329498665,0.001035969875424997,0.0030425833848868322,0.0004018455220287033,0.0,ESTRES001_20250312_001_01
-1.1912026442606698,0.16281993964077415,0.4240539618680981,-0.1122427456114272,0.8604815912750297,0.0010300320476630948,0.0030400426604215713,0.0003968220867266262,0.0,ESTRES001_20250312_001_01
-1.2964617780073593,0.1848125955038104,0.5080688326582208,-0.1304011762389978,0.8599819516690735,0.0017374073739715743,0.005759045176551236,-9.293551569873569e-05,0.0,ESTRES001_20250312_001_01
-1.413804437474299,0.16710828603520828,0.468760268615364,-0.11712698375108707,0.8581313467945073,0.004968435963473992,0.015557485637693436,-0.0015564280633102465,0.0,ESTRES001_20250312_001_01
-1.5179836086899365,0.13051947024956012,0.3645293524194462,-0.09099448763807197,0.8542660571735805,0.010282722281823036,0.030097070006908644,-0.0041774807382235915,0.0,ESTRES001_20250312_001_01
-1.591931299013781,0.08989801912722423,0.2382308582044277,-0.06072417685481558,0.8477737730893781,0.016977989633632364,0.04804264002896852,-0.007691609050144219,0.0,ESTRES001_20250312_001_01
-1.6313759260321163,0.04901699025506443,0.13598915133907896,-0.02473075431152531,0.838334133019386,0.02390979497891588,0.06728038623182253,-0.01144474690593828,0.0,ESTRES001_20250312_001_01
-1.6433945391811122,0.029381597358173757,0.07589608559409933,0.007290142177597403,0.8261466951109827,0.029650098368656206,0.08440629025007573,-0.014598096687573054,0.0,ESTRES001_20250312_001_01
-1.631283916380361,0.04437983153166558,0.11789780066635824,0.030127348852726582,0.812056321044586,0.03282584580816984,0.093779348396971,-0.016358232887788666,0.0,ESTRES001_20250312_001_01
-1.5924829315350353,0.06834333002160399,0.1992140234264037,0.047531812440641724,0.7975167614052461,0.032447617919809844,0.09197847701423822,-0.01614598226806407,0.0,ESTRES001_20250312_001_01
-1.5428583098901365,0.07685101447462156,0.20711538511174332,0.0537548708055794,0.7843770351953149,0.028206063258622502,0.07743889264502302,-0.013698576781733345,0.0,ESTRES001_20250312_001_01
-1.5045565503746796,0.06681817002602933,0.17222702263039502,0.04434661777500089,0.774521404795126,0.02088080878489789,0.05949332262296314,-0.009138063977917105,0.0,ESTRES001_20250312_001_01
-1.4785551797885736,0.04504824153127173,0.1302253075581361,0.020931277298017515,0.7694457256718943,0.013688734796530674,0.04025557642010913,-0.0030150726218504207,0.0,ESTRES001_20250312_001_01
-1.4709528931046711,0.031639872156788366,0.09221387413862425,-0.01288297483809297,0.7698996990486859,0.014554117908830285,0.04343339005765068,0.0037146413393280425,0.0,ESTRES001_20250312_001_01
-1.5023277544228444,0.07423498369940906,0.2057833913889564,-0.04881740693820759,0.775721688764194,0.022305461435342205,0.06297782530166662,0.009848954428596218,0.0,ESTRES001_20250312_001_01
-1.5681596120406494,0.11608765719538307,0.31355270055456486,-0.07906686227982214,0.7859118657641275,0.029259106140279545,0.07932880807794451,0.014247328498631355,0.0,ESTRES001_20250312_001_01
-1.650849991352174,0.14405400668944623,0.3868383143922176,-0.10106220427348336,0.7988870421043464,0.032519062802763385,0.09082584083681156,0.016187515554294575,0.0,ESTRES001_20250312_001_01
-1.743739668039351,0.14931793026450524,0.4144546789971286,-0.10521844506973814,0.8128210631671015,0.03150155370467518,0.08908906114030601,0.015603140452985437,0.0,ESTRES001_20250312_001_01
-1.8367831393594514,0.12616475974915406,0.35164783935016874,-0.08808049437470639,0.8259980883404238,0.026950794277424965,0.07672508729661398,0.013079784743657789,0.0,ESTRES001_20250312_001_01
-1.9132105270662385,0.09346721391133823,0.2587610418338677,-0.06458948303147777,0.8371201559609707,0.020412730105572322,0.0583846520465201,0.009599476805578619,0.0,ESTRES001_20250312_001_01
-1.9704484037710082,0.06586969038972841,0.18629018752078852,-0.04538321518287155,0.8454907849528827,0.01360826529381951,0.03904996769936764,0.006142528315213626,0.0,ESTRES001_20250312_001_01
-2.0132432265028344,0.04722410672732112,0.13636404461546237,-0.033064553010466916,0.8510034936311451,0.007835449538042273,0.02269898492308975,0.003335591152637499,0.0,ESTRES001_20250312_001_01
-2.046479820967736,0.04044679664915255,0.11542029472113402,-0.028595285727058942,0.8539435954036193,0.0037042844219421656,0.01120155861950256,0.0013087673352238872,0.0,ESTRES001_20250312_001_01
-2.0786775192504696,0.045333670617905254,0.13049939222989915,-0.03185016383071848,0.8547198184689571,0.0020838555338244472,0.00576799716213805,-0.00020163437976360258,0.0,ESTRES001_20250312_001_01
-2.115784960426978,0.05603758545956278,0.15810886419256764,-0.03916048527867094,0.8536736921374837,0.004000210178716136,0.011812136337342238,-0.0015947772580754804,0.0,ESTRES001_20250312_001_01
-2.158501700651349,0.06723710372601147,0.1858997749835094,-0.04724055603121959,0.8510351605214943,0.006962351084097056,0.01980885825600398,-0.003133163748668416,0.0,ESTRES001_20250312_001_01
-2.19841270851951,0.06452050247687836,0.16973611163175883,-0.044998487384545045,0.8469972984722339,0.010081757191541753,0.02847478524168534,-0.0047790686484134376,0.0,ESTRES001_20250312_001_01
-2.210489533253459,0.049661173844927506,0.12416791493922652,-0.0098761955241002,0.8418329760585322,0.012675726336206446,0.035689249944382384,-0.006207915584958552,0.0,ESTRES001_20250312_001_01
-2.1783704808291677,0.10249540301836671,0.284763177060682,0.05269628751529278,0.835962865300142,0.014050420829550613,0.039433509744490114,-0.00699027491447719,0.0,ESTRES001_20250312_001_01
-2.1017434251033125,0.17311617240558733,0.4522653799158529,0.1161983408177804,0.8299289812997522,0.013793808141929039,0.038587463356361984,-0.0068422528769583124,0.0,ESTRES001_20250312_001_01
-1.986217779021351,0.2162556316597614,0.5912834947671026,0.15254803814880452,0.8242997319827504,0.011962204124090716,0.033360606043808305,-0.005794714988392621,0.0,ESTRES001_20250312_001_01
-1.8537683729294046,0.2019177546267168,0.5528950424977188,0.14123104027018626,0.8195538236521018,0.009061274941384806,0.025363884125146563,-0.004188393824612626,0.0,ESTRES001_20250312_001_01
-1.7573716782000859,0.13436002567691735,0.37748385339905144,0.08231262196397333,0.8159805685284324,0.005854842360956856,0.016697957139465203,-0.002515286152601512,0.0,ESTRES001_20250312_001_01
-1.7250377996136887,0.08518488963763397,0.21581446046706554,-0.001161365300486193,0.81362617079802,0.003086776877413645,0.009022485485238763,-0.0012012034011507269,0.0,ESTRES001_20250312_001_01
-1.75417949923111,0.1275723434037465,0.35569014863098625,-0.07852676863437737,0.8123032686433271,0.001229667542206898,0.0038587897185003994,-0.00044376744886376275,0.0,ESTRES001_20250312_001_01
-1.8332660064486856,0.17306194759040425,0.46639607178050846,-0.12175707233408756,0.8116740680268558,0.00046165872913787344,0.0016007260570609638,-0.00018571114532486363,0.0,ESTRES001_20250312_001_01
-1.9411681429672367,0.16930634266720854,0.46859911374162944,-0.11877798387966991,0.8113820032221677,0.0005381070677920834,0.0015782700296266272,-0.00021842239339028215,0.0,ESTRES001_20250312_001_01
-2.027420715852738,0.11741565467492557,0.32369622212569027,-0.07565404795849096,0.8111485562539842,0.0007167744919131085,0.0019852270367457514,-0.0003384745285678985,0.0,ESTRES001_20250312_001_01
-2.059710519050332,0.07095356222505468,0.18382053396176956,-0.007892501714622224,0.8107725112079774,0.0009572698537713792,0.0028441658522397884,-0.0004723015477500361,0.0,ESTRES001_20250312_001_01
-2.036597347823821,0.10699531135418917,0.2993863900943239,0.06147907647018766,0.8100681113631202,0.001493331422093442,0.004796873681117031,-0.0007054207720200836,0.0,ESTRES001_20250312_001_01
-1.968164470470628,0.15661214409155239,0.4152789975782132,0.10926081359366321,0.808842313862251,0.002636719437328968,0.008125579881895884,-0.0011869695853056444,0.0,ESTRES001_20250312_001_01
-1.8695076918700604,0.16547285351845512,0.45594764368871865,0.1164927078817929,0.8069593136782204,0.004327655748119506,0.01263538669141473,-0.00196872169179217,0.0,ESTRES001_20250312_001_01
-1.78498022245555,0.12117195557042672,0.33103668686511667,0.07893502834064174,0.8044179543890172,0.006153333705421678,0.01734578744866666,-0.00290989673035031,0.0,ESTRES001_20250312_001_01
-1.7497090294939721,0.07268605915851693,0.1938975029085146,0.012312816051103896,0.8013572689681528,0.007589810495260306,0.02101784093893222,-0.00371615843929253,0.0,ESTRES001_20250312_001_01
-1.7687095029399909,0.10295798564501689,0.2888998701386092,-0.05764706714851932,0.7980369815179248,0.008159094697839691,0.022383073336101678,-0.004053689566820948,0.0,ESTRES001_20250312_001_01
-1.8332752908051622,0.15171450926863636,0.4008338347504814,-0.10572572430234037,0.7948772334410245,0.007516971853741081,0.020296440274341743,-0.003655479005670155,0.0,ESTRES001_20250312_001_01
-1.930136245813851,0.16290662589288446,0.4509944784272766,-0.11481420695478055,0.7924936018997751,0.005718014611879267,0.016512731449373375,-0.0024069022889961498,0.0,ESTRES001_20250312_001_01
-2.0325513490172598,0.13971392372093852,0.3907050905759848,-0.09768150860567994,0.7915684854656951,0.004236714720340393,0.011457310043055502,-0.0004144585628748649,0.0,ESTRES001_20250312_001_01
-2.1207462038883804,0.10864082998432001,0.30675512627422163,-0.075806223043117,0.7925562155636788,0.006072127156242452,0.018371420728941712,0.001980043819234854,0.0,ESTRES001_20250312_001_01
-2.191425677145305,0.08468960451413261,0.2414634016727475,-0.05942770247148804,0.7954399516676514,0.00946013319120397,0.02648933443785606,0.004261086098088416,0.0,ESTRES001_20250312_001_01
-2.248609121373216,0.07111370022832637,0.20244628084659633,-0.050180398548320945,0.7997358971271777,0.012019379047165131,0.032295789429347965,0.005860598743267957,0.0,ESTRES001_20250312_001_01
-2.2977614255403376,0.06514782443021969,0.1846804832458373,-0.04604570259688824,0.8047193377222869,0.012798648422939115,0.034619247367964734,0.006345703572087132,0.0,ESTRES001_20250312_001_01
-2.3431659311810984,0.062416924435775595,0.17675334442418578,-0.04412757483041865,0.8097077875103382,0.011672089038286869,0.031572965828562394,0.005654914346285581,0.0,ESTRES001_20250312_001_01
-2.3864493871695336,0.060147106232304653,0.16977503993177923,-0.04252073648105331,0.8142890720442496,0.009202207426683946,0.025643094812163203,0.00424818440481536,0.0,ESTRES001_20250312_001_01
-2.428271006041293,0.05818303924229648,0.16465427489198525,-0.04113145302599274,0.8184784422655242,0.006567983317145446,0.020991087230793903,0.003008671826694065,0.0,ESTRES001_20250312_001_01
-2.4698401242443,0.05771579071262689,0.16453035102602787,-0.040805769199706424,0.8227768109894216,0.00624188049462742,0.021970667358366613,0.0028871916497530876,0.0,ESTRES001_20250312_001_01
-2.511997511654635,0.05935163028365173,0.16844489209370694,-0.04194141547374805,0.8280723777658865,0.010293313621243494,0.03126251244376099,0.004468496258492001,0.0,ESTRES001_20250312_001_01
-2.55601616833247,0.06376953470877811,0.18042934787118137,-0.04503065978910601,0.8353964832463097,0.01718232889623967,0.048680443626546444,0.007698926948956692,0.0,ESTRES001_20250312_001_01
-2.6037440170110413,0.07034749157466291,0.19930618896584118,-0.049651735525279406,0.8456181823785135,0.025303957574502385,0.07125199277703365,0.011918600192255092,0.0,ESTRES001_20250312_001_01
-2.651697124299493,0.07122670703771722,0.19657422031920824,-0.05030067274555564,0.859167088160201,0.03315549660133396,0.09434631456299447,0.016153228926713687,0.0,ESTRES001_20250312_001_01
-2.6884279720813087,0.056302452670492636,0.15031763429356104,-0.0373464548764951,0.8758620977651581,0.03929597671046042,0.11318257049794123,0.01948421556040723,0.0,ESTRES001_20250312_001_01
-2.71004274279215,0.03398275322923021,0.0986692429980951,-0.014039029058377115,0.8949092607518008,0.04271824825792757,0.1242326470700118,0.021326189013315424,0.0,ESTRES001_20250312_001_01
-2.7174504456098196,0.022095314110090608,0.06163072890974908,0.008458654360601732,0.9150738284580839,0.04308038841214016,0.12605367386709498,0.02151879871841485,0.0,ESTRES001_20250312_001_01
-2.7093893022981907,0.02988929468379887,0.08076506403456163,0.02102408755687442,0.9349432993118315,0.0406205325574609,0.11908007005702981,0.020223518876763408,0.0,ESTRES001_20250312_001_01
-2.686360010129275,0.03456733200427356,0.1022264794344463,0.02429742421641038,0.9531665527539027,0.03586337385608563,0.10469132379561807,0.01772776474271858,0.0,ESTRES001_20250312_001_01
-2.662448559094052,0.0333001437632005,0.09023345584689357,0.02339826436286186,0.968607455062325,0.029388103938202164,0.08449596846417828,0.01430729647263955,0.0,ESTRES001_20250312_001_01
-2.6426164493907685,0.030473585581839036,0.07977360034602388,0.02112593732437378,0.9804274513979025,0.021819246800947975,0.061977215792472284,0.010208510069515812,0.0,ESTRES001_20250312_001_01
-2.6248039843947075,0.02463692724004089,0.06992798985549076,0.016611384812218032,0.9881414711282211,0.01407671499855663,0.04182964538391465,0.005704930296480155,0.0,ESTRES001_20250312_001_01
-2.6104231204860957,0.0137079261244218,0.03752292273304425,0.009326166276989603,0.9916582472652135,0.008386696734797977,0.024910318509945184,0.0011618054980095662,0.0,ESTRES001_20250312_001_01
-2.609412384595044,0.012034506683191204,0.032469243277786664,-0.0013289138250970867,0.9912863729427421,0.00908630069678446,0.027513438767244436,-0.0029471694608145336,0.0,ESTRES001_20250312_001_01
-2.62463525650444,0.03585032504331638,0.09630650653835593,-0.02005758180232275,0.9876952829760706,0.013179374152472568,0.037015326167509355,-0.006119432044886793,0.0,ESTRES001_20250312_001_01
-2.655218498768865,0.06307369215789466,0.16418126564397184,-0.04207163784511578,0.9818204708549654,0.016168598125096467,0.04451867721107694,-0.00798603774374921,0.0,ESTRES001_20250312_001_01
-2.6987623060128425,0.08122591203052654,0.21969536590745786,-0.057110275418109854,0.9747107425063012,0.016984109366206306,0.04801210432551295,-0.008461379492169685,0.0,ESTRES001_20250312_001_01
-2.7505526087494205,0.08189274573193131,0.2264822704051035,-0.05763534001793087,0.9673606815961803,0.015757807771440098,0.04522734280574048,-0.00777853710330063,0.0,ESTRES001_20250312_001_01
-2.795390825692682,0.06181483163488587,0.16264500714453423,-0.04154778909503932,0.9605997091324665,0.013123996604434288,0.038093672501270825,-0.006372134043372479,0.0,ESTRES001_20250312_001_01
-2.8229538756801356,0.034497879562858116,0.09477024803891831,-0.01768459437499336,0.9550799026558975,0.00981429791355546,0.028337418993704677,-0.004652897063338518,0.0,ESTRES001_20250312_001_01
-2.8334994254635335,0.017773135655935524,0.04204249912192681,0.003040245990026345,0.9513399090527395,0.006380202812620963,0.018835531593439758,-0.0027941553946736124,0.0,ESTRES001_20250312_001_01
-2.830431443906163,0.02147922131710206,0.05459605556228375,0.014894342455770372,0.949876305324745,0.0039773307987444355,0.011332180549872173,-0.0006685947689124867,0.0,ESTRES001_20250312_001_01
-2.81863601882952,0.020831869979707245,0.05668593969442304,0.014313817774386657,0.9511555233370191,0.006570486932350895,0.020286706635790797,0.002004145333156636,0.0,ESTRES001_20250312_001_01
-2.815102362980447,0.015550398396225474,0.039017660449061076,0.0007194041715066294,0.9555316491219747,0.012685256333142237,0.03671563981498949,0.005367406454275333,0.0,ESTRES001_20250312_001_01
-2.8289555596469746,0.037841980809051,0.1034133515085851,-0.02075940411227119,0.9630904782363877,0.019761153025093053,0.05555624107585655,0.00916408311491469,0.0,ESTRES001_20250312_001_01
-2.858606287890414,0.06333121346566875,0.16518826747848925,-0.04250277468236918,0.9734918160026753,0.02613243785238942,0.07335433719872375,0.012678067875792834,0.0,ESTRES001_20250312_001_01
-2.895762145033008,0.07226051567529977,0.19016035553390553,-0.05064913180972365,0.9858881347105948,0.030139388115793076,0.08461676718383937,0.014951710692645424,0.0,ESTRES001_20250312_001_01
-2.9224094825426596,0.05249860698801677,0.15114269508484446,-0.027518505822371222,0.9989719682763124,0.030535413239101708,0.08515399323414041,0.015181275918766031,0.0,ESTRES001_20250312_001_01
-2.918577172314259,0.05901774908283502,0.1703042462268467,0.01990660643332875,1.0111646675187576,0.026970808973551145,0.07365249355880521,0.013079742442473471,0.0,ESTRES001_20250312_001_01
-2.875157208017654,0.1125635144060216,0.3038468255083444,0.07280537211327064,1.0209042207907861,0.020264694419105354,0.05722356037960652,0.009014274962334978,0.0,ESTRES001_20250312_001_01
-2.794058407866344,0.1580858211613522,0.4304660888119689,0.11078553351466378,1.0269539605289089,0.012684684626439005,0.03838295911873946,0.0038537923085595017,0.0,ESTRES001_20250312_001_01
-2.6923301669525146,0.1651039794449547,0.4517175365834989,0.11635969157521232,1.028652059942727,0.009481578197851552,0.026496263222013372,-0.0013727052077581656,0.0,ESTRES001_20250312_001_01
-2.6050541975580006,0.12782493936356146,0.33833695834230015,0.0850792916523548,1.0260261855510693,0.01353755766004758,0.038965983737475396,-0.00581718390092038,0.0,ESTRES001_20250312_001_01
-2.555484542380774,0.07244734304640647,0.20479437906080245,0.02914488193555208,1.0197240591205696,0.018550124319767748,0.0512798542526578,-0.00900740958612152,0.0,ESTRES001_20250312_001_01
-2.551135605747896,0.06495640379904057,0.18304969589641207,-0.030023784273463257,1.0107855322940031,0.021825671611792684,0.06276458924894068,-0.010856887016702023,0.0,ESTRES001_20250312_001_01
-2.588789298521701,0.10123915889340002,0.2664435796262019,-0.07005991655378856,1.0003600738640628,0.02309078711665631,0.06750258835497658,-0.011538206077427192,0.0,ESTRES001_20250312_001_01
-2.654885922032681,0.11420385449562308,0.31514542794397604,-0.0806245753057984,0.9894839202725615,0.02267611260040492,0.06673331358236623,-0.011320087065489289,0.0,ESTRES001_20250312_001_01
-2.724502863950307,0.09948552167263781,0.27293371674288824,-0.0693300855144268,0.978961731650033,0.02103398915214882,0.062034439348435555,-0.010467396318482425,0.0,ESTRES001_20250312_001_01
-2.774508257073286,0.06533727396671449,0.18037270330264388,-0.04119107239221555,0.9693286647812427,0.018614355277257515,0.05496174756606953,-0.009222537352855836,0.0,ESTRES001_20250312_001_01
-2.7966397843526645,0.03455428885063034,0.09697881957285404,-0.006456003585036179,0.9608688777199202,0.015833037480259656,0.04690463891407459,-0.00780688194329643,0.0,ESTRES001_20250312_001_01
-2.7920952125548135,0.04187512829528097,0.11970167856210923,0.024323986074166772,0.9536866093869778,0.013025105333341861,0.03879114333431399,-0.006396608350916942,0.0,ESTRES001_20250312_001_01
-2.766070120963999,0.06020007537728925,0.1630647395982261,0.04229244066305688,0.9478097073578395,0.010387027577786105,0.030924694443327017,-0.005082926696519446,0.0,ESTRES001_20250312_001_01
-2.7298562924905987,0.05858426826076121,0.15816239123900644,0.040967445517049034,0.9432745057559236,0.007940676268378908,0.023115924427878465,-0.003847149154580877,0.0,ESTRES001_20250312_001_01
-2.7055902802406187,0.038703801761194666,0.11135407546124965,0.0210410954749179,0.940146042256175,0.005598570150233076,0.016193917652543854,-0.002580139331920899,0.0,ESTRES001_20250312_001_01
-2.703211181292542,0.034746704140685376,0.09945858072086322,-0.009501016105227465,0.9384852029384488,0.003533495984434912,0.010796888919447856,-0.0011607971916409328,0.0,ESTRES001_20250312_001_01
-2.7222417084417794,0.05787933257838306,0.15652009955108115,-0.037648997428547784,0.9383090766756691,0.0031988789982362784,0.009564005079990667,0.00043803238600670775,0.0,ESTRES001_20250312_001_01
-2.7507832369639496,0.06393574978912282,0.1607120453796238,-0.04411118603212191,0.9395604709878791,0.005171492547627763,0.01529988724172937,0.0020873434947945276,0.0,ESTRES001_20250312_001_01
-2.77544173607316,0.04524010686287392,0.12387971539051712,-0.023417379577264676,0.9420804529841634,0.0074751060713084605,0.020808761613727578,0.0035324369344549933,0.0,ESTRES001_20250312_001_01
-2.7853615568039647,0.029702796475482966,0.07428061173649292,0.0059281898160495825,0.9455847762749363,0.009109025963912757,0.02535197980549475,0.004498998128497583,0.0,ESTRES001_20250312_001_01
-2.77790906311999,0.03859179162884251,0.09851593307863382,0.026292858623667745,0.9496448161245846,0.009632142435568522,0.027203599017899704,0.004800836726482401,0.0,ESTRES001_20250312_001_01
-2.7577154298617756,0.039470089642523964,0.10516011211961285,0.027141660748428973,0.9536763510925143,0.008882422549415653,0.024869382276688223,0.004370456683175936,0.0,ESTRES001_20250312_001_01
-2.7305388831730033,0.03292130393818278,0.09846318361029027,0.022780586760370092,0.9569530225945003,0.006951091786945297,0.019873419625157207,0.003203885923134228,0.0,ESTRES001_20250312_001_01
-2.689876650896667,0.05831746997524875,0.16645009947875922,0.037026699932275045,0.9586672704573728,0.00470570288312255,0.014137537463418504,0.0012953202211436943,0.0,ESTRES001_20250312_001_01
-2.627690645499526,0.10874609634288021,0.28669470564356425,0.07089600103827694,0.9580461233733214,0.005944352741967954,0.01848556705177884,-0.0013593831163231777,0.0,ESTRES001_20250312_001_01
-2.540735615899581,0.16006653932289416,0.42813096895874914,0.11055898431958366,0.9545021116118606,0.011371191354348009,0.03343674542164521,-0.004673729597834554,0.0,ESTRES001_20250312_001_01
-2.4291541809705017,0.19076924816852192,0.5271845533211432,0.13469294765053996,0.9477847892619965,0.018073740680485513,0.05110670134870199,-0.008346251532341436,0.0,ESTRES001_20250312_001_01
